quarter,industry,industry_ret,market_ret,excess_ret,SMB_contrib,HML_contrib,MOM_contrib,alpha
2022Q1,环保,-0.0407163875400719,-0.051821851067466035,0.011105463527394138,-0.0030660148332492337,0.025757816941852765,0.1985034765250254,-0.21008981510623478
2022Q1,电力设备,-0.06880451349377927,-0.051821851067466035,-0.01698266242631323,-0.0030660148332492337,0.025757816941852765,0.1985034765250254,-0.23817794105994217
2022Q1,电子,-0.0818768852009764,-0.051821851067466035,-0.030055034133510364,-0.0030660148332492337,0.025757816941852765,0.1985034765250254,-0.25125031276713927
2022Q1,石油石化,-0.026970734053907364,-0.051821851067466035,0.02485111701355867,-0.0030660148332492337,0.025757816941852765,0.1985034765250254,-0.19634416162007026
2022Q1,社会服务,-0.0137668045620154,-0.051821851067466035,0.038055046505450635,-0.0030660148332492337,0.025757816941852765,0.1985034765250254,-0.1831402321281783
2022Q1,纺织服饰,-0.027510982233241766,-0.051821851067466035,0.02431086883422427,-0.0030660148332492337,0.025757816941852765,0.1985034765250254,-0.19688440979940466
2022Q1,综合,0.016017975537967837,-0.051821851067466035,0.06783982660543388,-0.0030660148332492337,0.025757816941852765,0.1985034765250254,-0.15335545202819506
2022Q1,美容护理,-0.05341598609901923,-0.051821851067466035,-0.001594135031553194,-0.0030660148332492337,0.025757816941852765,0.1985034765250254,-0.22278941366518212
2022Q1,计算机,-0.05684816346221461,-0.051821851067466035,-0.005026312394748572,-0.0030660148332492337,0.025757816941852765,0.1985034765250254,-0.2262215910283775
2022Q1,轻工制造,-0.052355450045480055,-0.051821851067466035,-0.0005335989780140202,-0.0030660148332492337,0.025757816941852765,0.1985034765250254,-0.22172887761164295
2022Q1,通信,-0.04295425292773083,-0.051821851067466035,0.008867598139735207,-0.0030660148332492337,0.025757816941852765,0.1985034765250254,-0.21232768049389372
2022Q1,钢铁,-0.011157266248431332,-0.051821851067466035,0.040664584819034705,-0.0030660148332492337,0.025757816941852765,0.1985034765250254,-0.18053069381459422
2022Q1,银行,0.011466631044603832,-0.051821851067466035,0.06328848211206986,-0.0030660148332492337,0.025757816941852765,0.1985034765250254,-0.15790679652155906
2022Q1,非银金融,-0.0410580886010354,-0.051821851067466035,0.010763762466430633,-0.0030660148332492337,0.025757816941852765,0.1985034765250254,-0.2104315161671983
2022Q1,食品饮料,-0.062280331398689937,-0.051821851067466035,-0.010458480331223902,-0.0030660148332492337,0.025757816941852765,0.1985034765250254,-0.23165375896485282
2022Q2,交通运输,-0.0049718017911642015,-0.012800928122752802,0.0078291263315886,-0.04657524382955593,-0.03452491377083327,0.13210400663001268,-0.04317472269803487
2022Q2,传媒,-0.023777806503443927,-0.012800928122752802,-0.010976878380691125,-0.04657524382955593,-0.03452491377083327,0.13210400663001268,-0.0619807274103146
2022Q2,公用事业,0.0002595012004398987,-0.012800928122752802,0.0130604293231927,-0.04657524382955593,-0.03452491377083327,0.13210400663001268,-0.037943419706430774
2022Q2,农林牧渔,-0.022545721094355334,-0.012800928122752802,-0.009744792971602531,-0.04657524382955593,-0.03452491377083327,0.13210400663001268,-0.060748642001226004
2022Q2,医药生物,-0.030544561832089135,-0.012800928122752802,-0.017743633709336334,-0.04657524382955593,-0.03452491377083327,0.13210400663001268,-0.06874748273895981
2022Q2,商贸零售,-0.0052246691291369,-0.012800928122752802,0.007576258993615902,-0.04657524382955593,-0.03452491377083327,0.13210400663001268,-0.043427590036007574
2022Q2,国防军工,0.010538154102910396,-0.012800928122752802,0.0233390822256632,-0.04657524382955593,-0.03452491377083327,0.13210400663001268,-0.027664766803960274
2022Q2,基础化工,-0.0011459594129513313,-0.012800928122752802,0.011654968709801471,-0.04657524382955593,-0.03452491377083327,0.13210400663001268,-0.039348880319822005
2022Q2,家用电器,0.017871809258033704,-0.012800928122752802,0.030672737380786505,-0.04657524382955593,-0.03452491377083327,0.13210400663001268,-0.02033111164883697
2022Q2,建筑材料,-0.009317843599922737,-0.012800928122752802,0.003483084522830065,-0.04657524382955593,-0.03452491377083327,0.13210400663001268,-0.047520764506793406
2022Q2,建筑装饰,-0.025358420131382398,-0.012800928122752802,-0.012557492008629595,-0.04657524382955593,-0.03452491377083327,0.13210400663001268,-0.06356134103825307
2022Q2,房地产,-0.0535197330600456,-0.012800928122752802,-0.040718804937292796,-0.04657524382955593,-0.03452491377083327,0.13210400663001268,-0.09172265396691627
2022Q2,有色金属,0.006506797930805071,-0.012800928122752802,0.019307726053557874,-0.04657524382955593,-0.03452491377083327,0.13210400663001268,-0.0316961229760656
2022Q2,机械设备,-0.0047829060088349015,-0.012800928122752802,0.0080180221139179,-0.04657524382955593,-0.03452491377083327,0.13210400663001268,-0.04298582691570557
2022Q2,汽车,0.012940372602617328,-0.012800928122752802,0.02574130072537013,-0.04657524382955593,-0.03452491377083327,0.13210400663001268,-0.025262548304253344
2022Q2,煤炭,0.013352837460606467,-0.012800928122752802,0.02615376558335927,-0.04657524382955593,-0.03452491377083327,0.13210400663001268,-0.024850083446264205
2022Q2,环保,-0.029812901910101094,-0.012800928122752802,-0.01701197378734829,-0.04657524382955593,-0.03452491377083327,0.13210400663001268,-0.06801582281697177
2022Q2,电力设备,0.014959582471892932,-0.012800928122752802,0.027760510594645734,-0.04657524382955593,-0.03452491377083327,0.13210400663001268,-0.02324333843497774
2022Q2,电子,-0.006033706814646963,-0.012800928122752802,0.006767221308105839,-0.04657524382955593,-0.03452491377083327,0.13210400663001268,-0.04423662772151764
2022Q2,石油石化,-0.003219526426105466,-0.012800928122752802,0.009581401696647337,-0.04657524382955593,-0.03452491377083327,0.13210400663001268,-0.041422447332976134
2022Q2,社会服务,0.008786782725641137,-0.012800928122752802,0.02158771084839394,-0.04657524382955593,-0.03452491377083327,0.13210400663001268,-0.029416138181229533
2022Q2,纺织服饰,-0.0073334015400636,-0.012800928122752802,0.005467526582689202,-0.04657524382955593,-0.03452491377083327,0.13210400663001268,-0.04553632244693427
2022Q2,综合,0.013634809170686634,-0.012800928122752802,0.026435737293439437,-0.04657524382955593,-0.03452491377083327,0.13210400663001268,-0.024568111736184037
2022Q2,美容护理,-0.0009623088965061977,-0.012800928122752802,0.011838619226246605,-0.04657524382955593,-0.03452491377083327,0.13210400663001268,-0.03916522980337687
2022Q2,计算机,-0.038014238016034936,-0.012800928122752802,-0.025213309893282132,-0.04657524382955593,-0.03452491377083327,0.13210400663001268,-0.0762171589229056
2022Q2,轻工制造,-0.014319353317293367,-0.012800928122752802,-0.0015184251945405645,-0.04657524382955593,-0.03452491377083327,0.13210400663001268,-0.05252227422416404
2022Q2,通信,-0.028813280564237497,-0.012800928122752802,-0.016012352441484697,-0.04657524382955593,-0.03452491377083327,0.13210400663001268,-0.06701620147110818
2022Q2,钢铁,-0.027460930158545237,-0.012800928122752802,-0.014660002035792435,-0.04657524382955593,-0.03452491377083327,0.13210400663001268,-0.0656638510654159
2022Q2,银行,-0.0114601694303121,-0.012800928122752802,0.001340758692440703,-0.04657524382955593,-0.03452491377083327,0.13210400663001268,-0.049663090337182775
2022Q2,非银金融,-0.004679435724170298,-0.012800928122752802,0.008121492398582505,-0.04657524382955593,-0.03452491377083327,0.13210400663001268,-0.042882356631040966
2022Q2,食品饮料,0.0365638493479541,-0.012800928122752802,0.0493647774707069,-0.04657524382955593,-0.03452491377083327,0.13210400663001268,-0.0016390715589165716
2022Q3,交通运输,-0.022913533601324833,-0.04966669293488104,0.026753159333556206,-0.0070597941350625,-0.006154130724243601,0.10132417641093823,-0.06135709221807592
2022Q3,传媒,-0.0504225722279483,-0.04966669293488104,-0.0007558792930672589,-0.0070597941350625,-0.006154130724243601,0.10132417641093823,-0.08886613084469938
2022Q3,公用事业,-0.01737486034998,-0.04966669293488104,0.03229183258490104,-0.0070597941350625,-0.006154130724243601,0.10132417641093823,-0.05581841896673109
2022Q3,农林牧渔,-0.0278552611006129,-0.04966669293488104,0.02181143183426814,-0.0070597941350625,-0.006154130724243601,0.10132417641093823,-0.06629881971736398
2022Q3,医药生物,-0.0425042845227706,-0.04966669293488104,0.007162408412110438,-0.0070597941350625,-0.006154130724243601,0.10132417641093823,-0.08094784313952169
2022Q3,商贸零售,-0.0499218191887014,-0.04966669293488104,-0.0002551262538203619,-0.0070597941350625,-0.006154130724243601,0.10132417641093823,-0.08836537780545249
2022Q3,国防军工,-0.0501508545451689,-0.04966669293488104,-0.00048416161028785876,-0.0070597941350625,-0.006154130724243601,0.10132417641093823,-0.08859441316191999
2022Q3,基础化工,-0.05605034618124723,-0.04966669293488104,-0.006383653246366194,-0.0070597941350625,-0.006154130724243601,0.10132417641093823,-0.09449390479799832
2022Q3,家用电器,-0.04554728910742056,-0.04966669293488104,0.004119403827460476,-0.0070597941350625,-0.006154130724243601,0.10132417641093823,-0.08399084772417165
2022Q3,建筑材料,-0.0577456479984416,-0.04966669293488104,-0.008078955063560558,-0.0070597941350625,-0.006154130724243601,0.10132417641093823,-0.09618920661519269
